time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.164465830786,0.451497444897,11.9881954761,0.167146994908,0.0229607059718,0.0,-0.334125224416,1.16709598059,3.15044570797,0.0916290545661,-0.101835767406,0.0,459.9469450671743,460.49512651854843,459.7189879132311,459.57358349981007
1.3800000000000008,-0.184914268468,0.524516421689,12.1772805477,0.173216987447,0.0183638521187,0.0,-0.347096349348,1.26738007728,3.15224790303,0.0820552502127,-0.116565560353,0.0,418.81329492427534,417.51931883197864,419.03579875646426,418.2097326766169
1.4400000000000008,-0.206094458168,0.604025944811,12.3685857798,0.17813609102,0.0130870825561,0.0,-0.358400040189,1.38335013186,3.22425040552,0.0798873549818,-0.132171265506,0.0,441.8904361840496,440.58851071419093,442.50196034270886,442.3288407252041
1.5000000000000009,-0.227825944707,0.690335823082,12.5628049594,0.183610628955,0.007073312591,0.0,-0.365416408208,1.49408469881,3.24950527586,0.0878080676233,-0.118159523412,0.0,425.9551552478537,427.1362056670925,427.77905240270405,428.4588478303396
1.560000000000001,-0.249902968303,0.783711178029,12.7602530101,0.189948438918,0.00721979026075,0.0,-0.37052899599,1.61895439101,3.33165548967,0.0979987359784,-0.148852181062,0.0,448.4337979940678,445.91845232291166,445.07995518376146,445.920212217492
1.620000000000001,-0.272264491693,0.884986260641,12.9640651919,0.197356453616,6.2822186684,0.0,-0.37396139211,1.75752901387,3.46145077429,0.110392654832,-0.14052390423,0.0,461.73987584046967,462.3773826887546,461.8713157225321,462.85640956267264
1.680000000000001,-0.294647249104,0.995246495518,13.1781728391,0.206283982707,6.27411624577,0.0,-0.371150564289,1.91865498914,3.67445439147,0.125862783526,-0.135327662683,0.0,488.80399810729773,489.17515465937726,487.4251662580238,488.5906069526696
1.740000000000001,-0.316745478398,1.11440795335,13.4003758605,0.216603838455,6.27521109673,0.0,-0.365535290405,2.0542590987,3.73178560409,0.142926981045,-0.103254125393,0.0,441.9950022058684,444.61647194470385,441.84685453607625,443.2675101847695
1.8000000000000012,-0.338494609963,1.24219908883,13.6273486341,0.225962300901,6.27019712752,0.0,-0.358907311073,2.20623894236,3.8332692983,0.151492462855,-0.092488354223,0.0,459.0757192795287,459.92103100337386,456.3596072191364,457.06209926899885
1.8600000000000012,-0.359757338604,1.37902602665,13.8591648927,0.238319537618,6.2650969616,0.0,-0.349349551353,2.35569622748,3.89328515899,0.170129879486,-0.0862500002682,0.0,446.48585309210085,446.987770732341,445.5602534906508,447.1049436801631
1.9200000000000013,-0.380279038451,1.52591607298,14.0980639109,0.249405570462,6.26078711662,0.0,-0.334213364262,2.54164494708,4.06885032921,0.158592849113,-0.0771908943633,0.0,483.0649981879473,483.7426578134473,484.4394017473239,483.59501663058575
1.9800000000000013,-0.399959084484,1.68261395902,14.341250506,0.259653798207,6.26211794125,0.0,-0.321924066988,2.68238082984,4.03709512428,0.166844881214,-0.10516669862,0.0,420.4738773385111,418.0361566135109,420.1854434006861,420.9266792186298
2.0400000000000014,-0.418876102592,1.84820178768,14.583479205,0.275406298584,6.25600946101,0.0,-0.308097841599,2.83849432979,4.03657768167,0.139367250378,-0.10130533198,0.0,431.9023367854204,432.2181885284485,431.75573753797187,429.45550314780064
2.1000000000000014,-0.43682714683,2.02365627368,14.8265200978,0.283918296662,6.25033878069,0.0,-0.289739491233,3.01058622077,4.06423732429,0.142575152791,-0.0954096111412,0.0,441.76841525667606,442.24579789716455,441.7492420885632,442.03217304531915
2.1600000000000015,-0.45353629173,2.20999226105,15.0724960453,0.298840808438,6.24818761617,0.0,-0.267055498176,3.20185814865,4.13394658826,0.113704770402,-0.11735275653,0.0,458.24846390818345,456.49174544883914,457.77529646212264,455.48776751092294
2.2200000000000015,-0.468853305696,2.40790905089,15.322113282,0.305703336436,6.2457130598,0.0,-0.243262054003,3.39576478838,4.18595994838,0.115008185376,-0.0951134456317,0.0,452.5200884550313,454.29656865046917,453.09197734903177,453.20810215563586
2.2800000000000016,-0.482711139898,2.61735667877,15.5741018538,0.31584046224,6.2400370828,0.0,-0.21814630423,3.586493033,4.21295851023,0.133551706782,-0.0985814423036,0.0,446.8539807580071,446.56328837080343,445.8752062248155,447.4009986424545
2.3400000000000016,-0.494959500452,2.83842725442,15.82762295,0.332038453303,6.23582602289,0.0,-0.189769362363,3.78371825466,4.23678498433,0.163713601583,-0.114131347639,0.0,449.14593045923573,447.8735364899203,445.027131577279,447.5087000769145
2.4000000000000017,-0.505335230814,3.07212258921,16.0840122102,0.342320300672,6.22910195006,0.0,-0.155430315264,4.00677073499,4.3084770401,0.15499413771,-0.111294911943,0.0,465.34445096300914,465.5557052049277,464.8515762356318,464.19107961568307
2.4600000000000017,-0.513415328288,3.32000942546,16.3463526901,0.356181653246,6.22365202457,0.0,-0.113373199016,4.25707085064,4.43464612476,0.177220531259,-0.124692953348,0.0,484.74949778386247,483.73070635269215,483.80559164710434,485.49912778384805
2.520000000000002,-0.518945764826,3.58268909862,16.6148514299,0.367958513058,6.2212990761,0.0,-0.0708087212061,4.4996132159,4.51404094958,0.187795485462,-0.150730836116,0.0,473.49376776205156,471.4707348837107,473.22320363036437,474.0660112917737
2.580000000000002,-0.52174432947,3.860707466,16.8895242615,0.379230271922,6.21269238844,0.0,-0.0215976535071,4.76824680074,4.6400959823,0.187982243789,-0.159273640498,0.0,491.37939105059087,490.72576193825995,489.72788699828124,489.7724903766082
2.640000000000002,-0.521607569033,4.15393156914,17.1688693247,0.390519883776,6.20334666353,0.0,0.0270164209182,5.00646620854,4.67027322022,0.185130447665,-0.15530499783,0.0,463.86176303735056,464.150882889017,462.94135568680264,462.74931447151886
